,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
0,All,,2018,fg1fgiv,0.7761483510120949,2.2024639900444964,0.7426439663112226,0.8096527357129674,1099,Donor flag,Donation rate,10,NL,
1,All,,2018,fg1fgiv,0.7804186243546677,2.563614269219888,0.7412057754145419,0.8196314732947935,740,Donor flag,Donation rate,11,PE,
2,All,,2018,fg1fgiv,0.7217050333459446,2.5435929865848736,0.6857255068107824,0.7576845598811068,1103,Donor flag,Donation rate,12,NS,
3,All,,2018,fg1fgiv,0.7049115713081063,2.543591503244639,0.6697692782348189,0.7400538643813936,1106,Donor flag,Donation rate,13,NB,
4,All,,2018,fg1fgiv,0.6877324217255502,1.8987966247504933,0.6621379576168389,0.7133268858342614,2013,Donor flag,Donation rate,24,QC,
5,All,,2018,fg1fgiv,0.6796901533601089,1.4545116590718214,0.660313611263835,0.6990666954563827,4346,Donor flag,Donation rate,35,ON,
6,All,,2018,fg1fgiv,0.6834912292311025,2.775752663427236,0.6463067415579842,0.7206757169042208,1150,Donor flag,Donation rate,46,MB,
7,All,,2018,fg1fgiv,0.6959846621171265,2.517468630267352,0.6616437498921117,0.7303255743421413,1003,Donor flag,Donation rate,47,SK,
8,All,,2018,fg1fgiv,0.6665673860378788,2.7230555093324162,0.6309920798938113,0.7021426921819462,1412,Donor flag,Donation rate,48,AB,
9,All,,2018,fg1fgiv,0.6312157795774953,2.326183569664828,0.6024371624038761,0.6599943967511145,2177,Donor flag,Donation rate,59,BC,
10,Groupe d'âge,15 à 24 ans,2018,fg1fgiv,0.4755489156266881,17.12347443525084,0.3159480742743719,0.6351497569790043,59,Donor flag,Donation rate,10,NL,*
11,Groupe d'âge,25 à 34 ans,2018,fg1fgiv,0.7650082705145371,7.152273707000929,0.6577678897566578,0.8722486512724165,102,Donor flag,Donation rate,10,NL,
12,Groupe d'âge,35 à 44 ans,2018,fg1fgiv,0.7575227932818771,5.5212870050996985,0.6755472848383257,0.8394983017254285,184,Donor flag,Donation rate,10,NL,
13,Groupe d'âge,45 à 54 ans,2018,fg1fgiv,0.906952399561383,2.2448982926403365,0.8670472213335559,0.94685757778921,221,Donor flag,Donation rate,10,NL,
14,Groupe d'âge,55 à 64 ans,2018,fg1fgiv,0.8003752591509353,3.7002491884652553,0.7423292028788784,0.8584213154229923,246,Donor flag,Donation rate,10,NL,
15,Groupe d'âge,65 à 74 ans,2018,fg1fgiv,0.8505583360559943,3.8728131478755503,0.7859960736890247,0.9151205984229641,199,Donor flag,Donation rate,10,NL,
16,Groupe d'âge,75 ans et plus,2018,fg1fgiv,0.8011690816020645,7.7251192849734505,0.6798644268774723,0.9224737363266566,88,Donor flag,Donation rate,10,NL,
17,Groupe d'âge,15 à 24 ans,2018,fg1fgiv,0.6474641757085894,13.404159364052935,0.4773645267102147,0.8175638247069641,38,Donor flag,Donation rate,11,PE,
18,Groupe d'âge,25 à 34 ans,2018,fg1fgiv,0.7772152263283404,7.011611514907871,0.6704063768845618,0.8840240757721191,79,Donor flag,Donation rate,11,PE,
19,Groupe d'âge,35 à 44 ans,2018,fg1fgiv,0.7735121802015245,6.978080623495742,0.6677205691915604,0.8793037912114885,98,Donor flag,Donation rate,11,PE,
