Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
All,NA,2018,fg1fgiv,0.776148351012095,2.2024639900444964,0.7426439663112226,0.8096527357129674,1099,Donor flag,Donation rate,10,NL,NA
All,NA,2018,fg1fgiv,0.7804186243546677,2.563614269219888,0.7412057754145419,0.8196314732947935,740,Donor flag,Donation rate,11,PE,NA
All,NA,2018,fg1fgiv,0.7217050333459446,2.5435929865848736,0.6857255068107824,0.7576845598811068,1103,Donor flag,Donation rate,12,NS,NA
All,NA,2018,fg1fgiv,0.7049115713081063,2.543591503244639,0.669769278234819,0.7400538643813936,1106,Donor flag,Donation rate,13,NB,NA
All,NA,2018,fg1fgiv,0.6877324217255502,1.8987966247504935,0.6621379576168389,0.7133268858342614,2013,Donor flag,Donation rate,24,QC,NA
All,NA,2018,fg1fgiv,0.6796901533601089,1.4545116590718214,0.660313611263835,0.6990666954563827,4346,Donor flag,Donation rate,35,ON,NA
All,NA,2018,fg1fgiv,0.6834912292311025,2.7757526634272356,0.6463067415579842,0.7206757169042208,1150,Donor flag,Donation rate,46,MB,NA
All,NA,2018,fg1fgiv,0.6959846621171265,2.5174686302673517,0.6616437498921117,0.7303255743421413,1003,Donor flag,Donation rate,47,SK,NA
All,NA,2018,fg1fgiv,0.6665673860378788,2.723055509332416,0.6309920798938113,0.7021426921819462,1412,Donor flag,Donation rate,48,AB,NA
All,NA,2018,fg1fgiv,0.6312157795774953,2.326183569664828,0.6024371624038761,0.6599943967511145,2177,Donor flag,Donation rate,59,BC,NA
Age group,15 to 24 years,2018,fg1fgiv,0.4755489156266881,17.12347443525084,0.3159480742743719,0.6351497569790043,59,Donor flag,Donation rate,10,NL,*
Age group,25 to 34 years,2018,fg1fgiv,0.7650082705145371,7.152273707000929,0.6577678897566578,0.8722486512724165,102,Donor flag,Donation rate,10,NL,NA
Age group,35 to 44 years,2018,fg1fgiv,0.7575227932818771,5.521287005099698,0.6755472848383257,0.8394983017254285,184,Donor flag,Donation rate,10,NL,NA
Age group,45 to 54 years,2018,fg1fgiv,0.906952399561383,2.2448982926403365,0.8670472213335559,0.94685757778921,221,Donor flag,Donation rate,10,NL,NA
Age group,55 to 64 years,2018,fg1fgiv,0.8003752591509353,3.7002491884652553,0.7423292028788784,0.8584213154229923,246,Donor flag,Donation rate,10,NL,NA
Age group,65 to 74 years,2018,fg1fgiv,0.8505583360559943,3.8728131478755503,0.7859960736890247,0.915120598422964,199,Donor flag,Donation rate,10,NL,NA
Age group,75 years and over,2018,fg1fgiv,0.8011690816020645,7.725119284973451,0.6798644268774723,0.9224737363266566,88,Donor flag,Donation rate,10,NL,NA
Age group,15 to 24 years,2018,fg1fgiv,0.6474641757085894,13.404159364052935,0.4773645267102147,0.8175638247069641,38,Donor flag,Donation rate,11,PE,NA
Age group,25 to 34 years,2018,fg1fgiv,0.7772152263283404,7.011611514907873,0.6704063768845618,0.884024075772119,79,Donor flag,Donation rate,11,PE,NA
Age group,35 to 44 years,2018,fg1fgiv,0.7735121802015245,6.978080623495743,0.6677205691915604,0.8793037912114885,98,Donor flag,Donation rate,11,PE,NA
Age group,45 to 54 years,2018,fg1fgiv,0.7661279565820485,6.76937736638861,0.6644801231378994,0.8677757900261975,105,Donor flag,Donation rate,11,PE,NA
Age group,55 to 64 years,2018,fg1fgiv,0.8511054193084655,3.5207925881760165,0.7923738117550371,0.909837026861894,171,Donor flag,Donation rate,11,PE,NA
Age group,65 to 74 years,2018,fg1fgiv,0.8000945482925537,4.917215490234878,0.7229849140184892,0.8772041825666181,153,Donor flag,Donation rate,11,PE,NA
Age group,75 years and over,2018,fg1fgiv,0.8706210494443938,5.712103091155664,0.7731505276409888,0.9680915712477988,96,Donor flag,Donation rate,11,PE,NA
Age group,15 to 24 years,2018,fg1fgiv,0.5761167212471582,14.051795092246518,0.4174483441922293,0.734785098302087,43,Donor flag,Donation rate,12,NS,NA
Age group,25 to 34 years,2018,fg1fgiv,0.5993262563475148,10.790129091213936,0.47257915499266656,0.726073357702363,90,Donor flag,Donation rate,12,NS,NA
Age group,35 to 44 years,2018,fg1fgiv,0.6975822500515538,7.100586567830132,0.6005004681532717,0.7946640319498359,149,Donor flag,Donation rate,12,NS,NA
Age group,45 to 54 years,2018,fg1fgiv,0.7715216103685542,5.117485677645509,0.6941373168445569,0.8489059038925514,171,Donor flag,Donation rate,12,NS,NA
Age group,55 to 64 years,2018,fg1fgiv,0.7835590657086626,3.9286370703265634,0.7232251182097418,0.8438930132075835,270,Donor flag,Donation rate,12,NS,NA
Age group,65 to 74 years,2018,fg1fgiv,0.7887522740166536,4.710948508385253,0.7159244938330165,0.8615800542002907,255,Donor flag,Donation rate,12,NS,NA
