,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
0,0,All,,2018,ng_120a,0.4664971075805583,3.3383637599274665,0.4359738625167202,0.4970203526443964,-,Aucune explication sur l'utilisation des dons,Reasons for efficiency concerns,CA,
1,1,All,,2018,ng_120b,0.3819623530292192,4.206303314081203,0.3504726012479697,0.4134521048104687,-,Dépenses de collecte de fonds excessives,Reasons for efficiency concerns,CA,
2,2,All,,2018,ng_120c,0.6012892748823521,2.52799144177629,0.5714967611745269,0.631081788590177,-,Incidence nulle sur la cause/la communauté,Reasons for efficiency concerns,CA,
3,3,All,,2018,ng_120d,0.1310550290197631,10.114704001869018,0.10507408303528636,0.15703597500423985,-,Autre,Reasons for efficiency concerns,CA,
4,4,All,,2018,ng_120a,0.5010265558594186,3.4402226797931466,0.4672437753926784,0.5348093363261588,-,Aucune explication sur l'utilisation des dons,Reasons for efficiency concerns,CA (without QC),
5,5,All,,2018,ng_120b,0.4162390223924598,4.24365772899947,0.3816186900489365,0.4508593547359832,-,Dépenses de collecte de fonds excessives,Reasons for efficiency concerns,CA (without QC),
6,6,All,,2018,ng_120c,0.6122513812313972,2.726200315726824,0.5795372321597919,0.6449655303030025,-,Incidence nulle sur la cause/la communauté,Reasons for efficiency concerns,CA (without QC),
7,7,All,,2018,ng_120d,0.1092150553931324,12.450012818626448,0.08256485984895069,0.1358652509373141,-,Autre,Reasons for efficiency concerns,CA (without QC),
8,8,All,,2018,ng_120a,0.4969374473582895,10.221531162097582,0.3973818293155436,0.5964930654010354,226,Aucune explication sur l'utilisation des dons,Reasons for efficiency concerns,AB,
9,9,All,,2018,ng_120a,0.4578579177708341,6.393035500714578,0.4004877742972475,0.5152280612444207,582,Aucune explication sur l'utilisation des dons,Reasons for efficiency concerns,AT,
10,10,All,,2018,ng_120a,0.4566211677600071,8.140636443969289,0.38376564290261655,0.5294766926173976,323,Aucune explication sur l'utilisation des dons,Reasons for efficiency concerns,BC,
11,11,All,,2018,ng_120a,0.5225196391069329,4.90410387101388,0.4722957465371314,0.5727435316767343,684,Aucune explication sur l'utilisation des dons,Reasons for efficiency concerns,ON,
12,12,All,,2018,ng_120a,0.5100398400978564,6.997439937627647,0.4400892518010642,0.5799904283946486,351,Aucune explication sur l'utilisation des dons,Reasons for efficiency concerns,PR,
13,13,All,,2018,ng_120a,0.33551447964146336,10.498474387197996,0.2664769008939052,0.4045520583890215,268,Aucune explication sur l'utilisation des dons,Reasons for efficiency concerns,QC,
14,14,All,,2018,ng_120b,0.5207362840229155,9.142805203757119,0.4274225867314515,0.6140499813143795,226,Dépenses de collecte de fonds excessives,Reasons for efficiency concerns,AB,
15,15,All,,2018,ng_120b,0.44469898279903375,6.826389303055778,0.3852005838826875,0.50419738171538,582,Dépenses de collecte de fonds excessives,Reasons for efficiency concerns,AT,
16,16,All,,2018,ng_120b,0.4220822289308256,9.342910471016351,0.3447915102563849,0.4993729476052663,323,Dépenses de collecte de fonds excessives,Reasons for efficiency concerns,BC,
17,17,All,,2018,ng_120b,0.3795578918056727,7.0509583373814495,0.3271044167860723,0.4320113668252732,684,Dépenses de collecte de fonds excessives,Reasons for efficiency concerns,ON,
18,18,All,,2018,ng_120b,0.4157158336466036,8.714408357967057,0.3447118746937101,0.4867197925994971,351,Dépenses de collecte de fonds excessives,Reasons for efficiency concerns,PR,
19,19,All,,2018,ng_120b,0.2519386065175966,13.647594679859502,0.18454806753248848,0.3193291455027047,268,Dépenses de collecte de fonds excessives,Reasons for efficiency concerns,QC,
20,20,All,,2018,ng_120c,0.6161655974110845,7.152328895305117,0.5297896120887874,0.7025415827333815,226,Incidence nulle sur la cause/la communauté,Reasons for efficiency concerns,AB,
21,21,All,,2018,ng_120c,0.6244676591527096,4.0747882570783105,0.5745949352975172,0.6743403830079021,582,Incidence nulle sur la cause/la communauté,Reasons for efficiency concerns,AT,
22,22,All,,2018,ng_120c,0.6348924836203488,5.360436366036616,0.5681890144834223,0.7015959527572753,323,Incidence nulle sur la cause/la communauté,Reasons for efficiency concerns,BC,
23,23,All,,2018,ng_120c,0.6010665772324888,4.248555381325642,0.5510156699783277,0.6511174844866499,684,Incidence nulle sur la cause/la communauté,Reasons for efficiency concerns,ON,
24,24,All,,2018,ng_120c,0.6146227008039596,5.983044258515774,0.5425486547103138,0.6866967468976055,351,Incidence nulle sur la cause/la communauté,Reasons for efficiency concerns,PR,
25,25,All,,2018,ng_120c,0.5597060591370591,7.134741440129182,0.4814376802807505,0.6379744379933676,268,Incidence nulle sur la cause/la communauté,Reasons for efficiency concerns,QC,
26,26,All,,2018,ng_120d,0.11242155901957823,23.18312720334084,0.06133934494278145,0.16350377309637504,226,Autre,Reasons for efficiency concerns,AB,*
27,27,All,,2018,ng_120d,0.07413608635878066,18.008217632659054,0.04796941514572242,0.10030275757183893,582,Autre,Reasons for efficiency concerns,AT,*
28,28,All,,2018,ng_120d,0.09010621732167234,22.478910686872098,0.0504073504255592,0.1298050842177855,323,Autre,Reasons for efficiency concerns,BC,*
29,29,All,,2018,ng_120d,0.12172826070006396,19.25565268301638,0.07578754553593517,0.1676689758641928,684,Autre,Reasons for efficiency concerns,ON,*
30,30,All,,2018,ng_120d,0.10037377532605922,19.108207252024496,0.06278239321788959,0.13796515743422885,351,Autre,Reasons for efficiency concerns,PR,*
31,31,All,,2018,ng_120d,0.2139019113861972,16.475958583215856,0.1448280956128485,0.2829757271595459,268,Autre,Reasons for efficiency concerns,QC,
