Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Age group,15 to 24 years,2013,fv1fvol,0.5317544762710484,3.3953471287861756,0.49636750225611714,0.5671414502859797,1027,Formal volunteer,Forms of volunteering,CA,NA,
Age group,25 to 34 years,2013,fv1fvol,0.42164775430808854,3.630738480563757,0.3916428082206759,0.4516527003955012,1768,Formal volunteer,Forms of volunteering,CA,NA,
Age group,35 to 44 years,2013,fv1fvol,0.47711786774907716,2.6251422339274124,0.4525692744458147,0.5016664610523396,2316,Formal volunteer,Forms of volunteering,CA,NA,
Age group,45 to 54 years,2013,fv1fvol,0.4534241540065673,2.8880891373767428,0.42775784991290655,0.4790904581002281,2618,Formal volunteer,Forms of volunteering,CA,NA,
Age group,55 to 64 years,2013,fv1fvol,0.40600890204564377,2.857098368892181,0.383273175340544,0.42874462875074354,3100,Formal volunteer,Forms of volunteering,CA,NA,
Age group,65 to 74 years,2013,fv1fvol,0.3819156041374443,3.2995138612234567,0.35721739571964634,0.40661381255524226,2343,Formal volunteer,Forms of volunteering,CA,NA,
Age group,75 years and over,2013,fv1fvol,0.2729796082219164,5.322144158665405,0.2445045296520544,0.30145468679177845,1542,Formal volunteer,Forms of volunteering,CA,NA,
Sex,Male,2013,fv1fvol,0.42358560665801903,2.0159107731007326,0.4068492627571875,0.44032195055885054,6435,Formal volunteer,Forms of volunteering,CA,NA,
Sex,Female,2013,fv1fvol,0.4474670735308856,1.7928727825578004,0.4317432323358701,0.4631909147259011,8279,Formal volunteer,Forms of volunteering,CA,NA,
Education,Less than High School,2013,fv1fvol,0.3938791415153452,3.9709949143652077,0.3632235003007908,0.4245347827298996,1884,Formal volunteer,Forms of volunteering,CA,NA,
Education,Graduated from High school,2013,fv1fvol,0.36774177092060856,2.981996535277933,0.3462487140072906,0.3892348278339265,3742,Formal volunteer,Forms of volunteering,CA,NA,
Education,Post-secondary diploma,2013,fv1fvol,0.4253307757287041,2.2356526244926145,0.4066936376420899,0.4439679138153183,4431,Formal volunteer,Forms of volunteering,CA,NA,
Education,University Diploma,2013,fv1fvol,0.5466922267567708,2.119729919643353,0.5239793826683815,0.56940507084516,3757,Formal volunteer,Forms of volunteering,CA,NA,
Education,Not stated,2013,fv1fvol,0.44846106300882904,5.740263432556265,0.3980060111873509,0.4989161148303072,900,Formal volunteer,Forms of volunteering,CA,NA,
