Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Age group,15 to 24 years,2018,rv_020,0.490735083,6.585811653,0.427391226,0.554078941,445,Personally affected by cause,Reasons for volunteering,CA,
Age group,25 to 34 years,2018,rv_020,0.596825753,4.216714476,0.547500441,0.646151065,772,Personally affected by cause,Reasons for volunteering,CA,
Age group,35 to 44 years,2018,rv_020,0.639015373,3.077409852,0.600472442,0.677558304,1259,Personally affected by cause,Reasons for volunteering,CA,
Age group,45 to 54 years,2018,rv_020,0.62714243,3.045543147,0.589707327,0.664577533,1195,Personally affected by cause,Reasons for volunteering,CA,
Age group,55 to 64 years,2018,rv_020,0.60015928,3.194938597,0.562577518,0.637741041,1458,Personally affected by cause,Reasons for volunteering,CA,
Age group,65 to 74 years,2018,rv_020,0.579685772,3.153769405,0.543853803,0.61551774,1327,Personally affected by cause,Reasons for volunteering,CA,
Age group,75 years and over,2018,rv_020,0.584926917,4.158042572,0.537257633,0.632596201,674,Personally affected by cause,Reasons for volunteering,CA,
Gender,Male gender,2018,rv_020,0.577847449,2.515850452,0.549353928,0.606340969,2980,Personally affected by cause,Reasons for volunteering,CA,
Gender,Female gender,2018,rv_020,0.594776554,1.989436096,0.57158489,0.617968219,4150,Personally affected by cause,Reasons for volunteering,CA,
Education,Less than High School,2018,rv_020,0.478824235,7.011289997,0.413024803,0.544623667,457,Personally affected by cause,Reasons for volunteering,CA,
Education,Graduated from High school,2018,rv_020,0.612776739,3.820515479,0.566891571,0.658661907,1243,Personally affected by cause,Reasons for volunteering,CA,
Education,Post-secondary diploma,2018,rv_020,0.60376031,2.629688239,0.572641935,0.634878685,2248,Personally affected by cause,Reasons for volunteering,CA,
Education,University Diploma,2018,rv_020,0.586294809,2.515463667,0.557389195,0.615200422,2622,Personally affected by cause,Reasons for volunteering,CA,
Marital status (Original),Married,2018,rv_020,0.603595786,1.87813768,0.581376929,0.625814643,3810,Personally affected by cause,Reasons for volunteering,CA,
Marital status (Original),Living common-law,2018,rv_020,0.602772965,4.567079699,0.548816878,0.656729052,606,Personally affected by cause,Reasons for volunteering,CA,
Marital status (Original),Widowed,2018,rv_020,0.657345816,4.399326188,0.600666036,0.714025597,545,Personally affected by cause,Reasons for volunteering,CA,
Marital status (Original),Separated,2018,rv_020,0.724005697,5.791098497,0.641828556,0.806182837,204,Personally affected by cause,Reasons for volunteering,CA,
Marital status (Original),Divorced,2018,rv_020,0.610813246,4.643914978,0.555217598,0.666408894,580,Personally affected by cause,Reasons for volunteering,CA,
Marital status (Original),"Single, never married",2018,rv_020,0.532104181,4.182623726,0.488483388,0.575724974,1385,Personally affected by cause,Reasons for volunteering,CA,
Marital status,Married/common-law,2018,rv_020,0.603456571,1.780530954,0.582397285,0.624515856,4416,Personally affected by cause,Reasons for volunteering,CA,
Marital status,Widowed,2018,rv_020,0.657345816,4.399326188,0.600666036,0.714025597,545,Personally affected by cause,Reasons for volunteering,CA,
