,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
0,All,,2018,fg1fgiv,0.7761483510120949,2.2024639900444964,0.7426439663112226,0.8096527357129674,1099,Financial donation,Forms of giving,10,NL,
1,All,,2018,fg1fgiv,0.7804186243546677,2.563614269219888,0.7412057754145419,0.8196314732947935,740,Financial donation,Forms of giving,11,PE,
2,All,,2018,fg1fgiv,0.7217050333459446,2.5435929865848736,0.6857255068107824,0.7576845598811068,1103,Financial donation,Forms of giving,12,NS,
3,All,,2018,fg1fgiv,0.7049115713081063,2.543591503244639,0.6697692782348189,0.7400538643813936,1106,Financial donation,Forms of giving,13,NB,
4,All,,2018,fg1fgiv,0.6877324217255502,1.8987966247504933,0.6621379576168389,0.7133268858342614,2013,Financial donation,Forms of giving,24,QC,
5,All,,2018,fg1fgiv,0.6796901533601089,1.4545116590718214,0.660313611263835,0.6990666954563827,4346,Financial donation,Forms of giving,35,ON,
6,All,,2018,fg1fgiv,0.6834912292311025,2.775752663427236,0.6463067415579842,0.7206757169042208,1150,Financial donation,Forms of giving,46,MB,
7,All,,2018,fg1fgiv,0.6959846621171265,2.517468630267352,0.6616437498921117,0.7303255743421413,1003,Financial donation,Forms of giving,47,SK,
8,All,,2018,fg1fgiv,0.6665673860378788,2.723055509332416,0.6309920798938113,0.7021426921819462,1412,Financial donation,Forms of giving,48,AB,
9,All,,2018,fg1fgiv,0.6312157795774953,2.326183569664828,0.6024371624038761,0.6599943967511145,2177,Financial donation,Forms of giving,59,BC,
10,All,,2018,og_010,0.6399240222301511,3.2158470038779265,0.5995899674993633,0.6802580769609389,986,Food bank,Forms of giving,10,NL,
11,All,,2018,og_010,0.5762426459376737,4.1322142897728265,0.5295728048426789,0.6229124870326685,694,Food bank,Forms of giving,11,PE,
12,All,,2018,og_010,0.518558066449724,4.032841425307734,0.4775700755721186,0.5595460573273295,1035,Food bank,Forms of giving,12,NS,
13,All,,2018,og_010,0.4899956631505092,3.849376757854013,0.4530272552894171,0.5269640710116013,1046,Food bank,Forms of giving,13,NB,
14,All,,2018,og_010,0.4191672273038046,3.4712098389867982,0.3906494102244983,0.44768504438311096,1870,Food bank,Forms of giving,24,QC,
15,All,,2018,og_010,0.5064435507149541,2.0577109829836173,0.4860184826885481,0.52686861874136,4060,Food bank,Forms of giving,35,ON,
16,All,,2018,og_010,0.4621937093564426,4.241907077545733,0.4237669932377861,0.5006204254750992,1071,Food bank,Forms of giving,46,MB,
17,All,,2018,og_010,0.5178230888466495,4.209851570757017,0.4750966904271495,0.5605494872661495,913,Food bank,Forms of giving,47,SK,
18,All,,2018,og_010,0.5857744615445266,3.2215805881092274,0.5487875963666318,0.6227613267224215,1307,Food bank,Forms of giving,48,AB,
19,All,,2018,og_010,0.5046240754012722,2.9224050656756684,0.4757201738244002,0.5335279769781441,2036,Food bank,Forms of giving,59,BC,
20,All,,2018,og_020,0.6947383030703426,2.8701687997933734,0.6556563036751687,0.7338203024655164,990,In-kind,Forms of giving,10,NL,
21,All,,2018,og_020,0.6603121200508161,3.5443976895303515,0.6144409514073238,0.7061832886943084,697,In-kind,Forms of giving,11,PE,
22,All,,2018,og_020,0.7167661929281175,2.6031322911448624,0.6801964553665367,0.7533359304896983,1038,In-kind,Forms of giving,12,NS,
23,All,,2018,og_020,0.6934865257541541,2.5258691111207248,0.6591546952113246,0.7278183562969837,1048,In-kind,Forms of giving,13,NB,
24,All,,2018,og_020,0.6878972418923724,2.250521246881652,0.6575545032299798,0.7182399805547651,1881,In-kind,Forms of giving,24,QC,
25,All,,2018,og_020,0.7210329356428055,1.3853804865891055,0.70145475820216,0.740611113083451,4080,In-kind,Forms of giving,35,ON,
26,All,,2018,og_020,0.6462112129750123,2.8875375177720706,0.6096390862201136,0.6827833397299109,1073,In-kind,Forms of giving,46,MB,
27,All,,2018,og_020,0.6914905723616378,2.8202419451825267,0.6532679286738889,0.7297132160493867,914,In-kind,Forms of giving,47,SK,
28,All,,2018,og_020,0.7032910207030714,2.6646293433734,0.6665611017787029,0.7400209396274399,1307,In-kind,Forms of giving,48,AB,
29,All,,2018,og_020,0.7266525297728358,1.9312362651927844,0.6991476159246184,0.7541574436210532,2036,In-kind,Forms of giving,59,BC,
30,All,,2018,og_030,0.020190047926639827,22.93178176481453,0.01111553672762958,0.029264559125650076,992,"Bequest, planned gift",Forms of giving,10,NL,*
31,All,,2018,og_030,0.048557358167927715,22.24506485820984,0.027386580190027564,0.06972813614582785,694,"Bequest, planned gift",Forms of giving,11,PE,*
32,All,,2018,og_030,0.02485590057805231,17.222964622559818,0.016465445749635706,0.03324635540646892,1033,"Bequest, planned gift",Forms of giving,12,NS,*
33,All,,2018,og_030,0.03683797251583957,18.258582765300556,0.023655075025433868,0.05002087000624527,1046,"Bequest, planned gift",Forms of giving,13,NB,*
34,All,,2018,og_030,0.011959048531447313,24.14417267160827,0.006299822401430768,0.017618274661463856,1886,"Bequest, planned gift",Forms of giving,24,QC,*
35,All,,2018,og_030,0.036099605694757696,10.606524011326586,0.028595073436655908,0.04360413795285949,4064,"Bequest, planned gift",Forms of giving,35,ON,
36,All,,2018,og_030,0.044920981911188436,14.775484700631313,0.031912127049406214,0.05792983677297067,1061,"Bequest, planned gift",Forms of giving,46,MB,
37,All,,2018,og_030,0.03633496737771084,19.409178846862744,0.02251267651772949,0.05015725823769218,912,"Bequest, planned gift",Forms of giving,47,SK,*
38,All,,2018,og_030,0.041165367623065934,14.667346148068475,0.029331365833317694,0.05299936941281416,1312,"Bequest, planned gift",Forms of giving,48,AB,
39,All,,2018,og_030,0.04649196504732599,11.284421934939006,0.03620930897351846,0.05677462112113351,2034,"Bequest, planned gift",Forms of giving,59,BC,
40,Age group,15 à 24 ans,2018,fg1fgiv,0.4755489156266881,17.12347443525084,0.3159480742743719,0.6351497569790043,59,Financial donation,Forms of giving,10,NL,*
41,Age group,25 à 34 ans,2018,fg1fgiv,0.7650082705145371,7.152273707000929,0.6577678897566578,0.8722486512724165,102,Financial donation,Forms of giving,10,NL,
42,Age group,35 à 44 ans,2018,fg1fgiv,0.7575227932818771,5.5212870050996985,0.6755472848383257,0.8394983017254285,184,Financial donation,Forms of giving,10,NL,
43,Age group,45 à 54 ans,2018,fg1fgiv,0.906952399561383,2.2448982926403365,0.8670472213335559,0.94685757778921,221,Financial donation,Forms of giving,10,NL,
44,Age group,55 à 64 ans,2018,fg1fgiv,0.8003752591509353,3.7002491884652553,0.7423292028788784,0.8584213154229923,246,Financial donation,Forms of giving,10,NL,
45,Age group,65 à 74 ans,2018,fg1fgiv,0.8505583360559943,3.872813147875551,0.7859960736890247,0.915120598422964,199,Financial donation,Forms of giving,10,NL,
46,Age group,75 ans et plus,2018,fg1fgiv,0.8011690816020645,7.7251192849734505,0.6798644268774723,0.9224737363266566,88,Financial donation,Forms of giving,10,NL,
47,Age group,15 à 24 ans,2018,fg1fgiv,0.6474641757085894,13.404159364052935,0.4773645267102147,0.8175638247069641,38,Financial donation,Forms of giving,11,PE,
48,Age group,25 à 34 ans,2018,fg1fgiv,0.7772152263283404,7.011611514907871,0.6704063768845618,0.8840240757721191,79,Financial donation,Forms of giving,11,PE,
49,Age group,35 à 44 ans,2018,fg1fgiv,0.7735121802015245,6.978080623495742,0.6677205691915604,0.8793037912114885,98,Financial donation,Forms of giving,11,PE,
50,Age group,45 à 54 ans,2018,fg1fgiv,0.7661279565820485,6.7693773663886105,0.6644801231378994,0.8677757900261975,105,Financial donation,Forms of giving,11,PE,
