Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Senior,15 to 64,2018,fg1dad03,212.25165274024437,6.688648029715447,184.4265027047655,240.07680277572322,1435,Mail request,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad03,271.8200419263763,6.803267919584352,235.57512235321656,308.064961499536,1076,Mail request,Older Canadians Average Donation by Method,CA,
Senior,75 plus,2018,fg1dad03,264.5401609085866,7.50228075369625,225.64164635887562,303.43867545829755,784,Mail request,Older Canadians Average Donation by Method,CA,
Senior,15 to 64,2018,fg1dad04,164.28635970685676,18.394219225277737,105.05782946805081,223.5148899456627,842,Telephone request,Older Canadians Average Donation by Method,CA,*
Senior,65 to 74,2018,fg1dad04,249.97817389513193,30.890672595995955,98.6298740583479,401.32647373191594,383,Telephone request,Older Canadians Average Donation by Method,CA,*
Senior,75 plus,2018,fg1dad04,118.82764220257712,22.679208322453707,66.00824249050306,171.6470419146512,217,Telephone request,Older Canadians Average Donation by Method,CA,*
Senior,15 to 64,2018,fg1dad05,105.60736049660957,17.516860789484138,69.34980187958622,141.86491911363294,612,TV or radio request,Older Canadians Average Donation by Method,CA,*
Senior,65 to 74,2018,fg1dad05,95.80947842922599,12.105830620923975,73.0767711279648,118.54218573048718,265,TV or radio request,Older Canadians Average Donation by Method,CA,
Senior,75 plus,2018,fg1dad05,299.9293916148466,41.15809068855855,57.981223986037264,541.8775592436559,137,TV or radio request,Older Canadians Average Donation by Method,CA,...
Senior,15 to 64,2018,fg1dad06,179.71654962661253,6.577042340962383,156.54970954774626,202.8833897054788,1778,Online,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad06,225.19819661921048,15.417037758645815,157.1504206670755,293.2459725713454,338,Online,Older Canadians Average Donation by Method,CA,
Senior,75 plus,2018,fg1dad06,228.47226985460972,29.133188162486512,98.0146047882082,358.92993492101124,81,Online,Older Canadians Average Donation by Method,CA,*
Senior,15 to 64,2018,fg1dad07,492.34398632775026,8.878976861714587,406.663947840369,578.0240248151315,2134,On own,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad07,461.1314263429974,12.543547952235153,347.76271604905924,574.5001366369355,671,On own,Older Canadians Average Donation by Method,CA,
Senior,75 plus,2018,fg1dad07,642.3337988442835,17.222616528880128,425.50947657503366,859.1581211135333,386,On own,Older Canadians Average Donation by Method,CA,*
Senior,15 to 64,2018,fg1dad08,133.47305757720437,5.72712866126903,118.49075236390804,148.45536279050071,2116,Charity event,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad08,129.99662464788656,12.991138156765347,96.89667230846294,163.0965769873102,595,Charity event,Older Canadians Average Donation by Method,CA,
Senior,75 plus,2018,fg1dad08,154.81320857785448,15.280506639150648,108.44782504287133,201.17859211283763,309,Charity event,Older Canadians Average Donation by Method,CA,
Senior,15 to 64,2018,fg1dad09,152.2430050569894,11.260808083113544,118.64178896447827,185.84422114950053,2205,In memoriam,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad09,133.91630163385838,18.768657672316234,84.65399410362593,183.17860916409083,958,In memoriam,Older Canadians Average Donation by Method,CA,*
Senior,75 plus,2018,fg1dad09,139.6759975479118,16.224139509286175,95.2608054442922,184.0911896515314,650,In memoriam,Older Canadians Average Donation by Method,CA,
Senior,15 to 64,2018,fg1dad10,91.75577300624421,10.805213025488277,72.32389287460694,111.18765313788148,2665,At work,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad10,124.26612744611866,55.50851161150368,-10.928812723366363,259.46106761560367,247,At work,Older Canadians Average Donation by Method,CA,...
Senior,75 plus,2018,fg1dad10,157.42723115734097,45.19000497093755,17.992701118832883,296.86176119584906,57,At work,Older Canadians Average Donation by Method,CA,...
Senior,15 to 64,2018,fg1dad11,38.73336629281459,7.084930294768473,33.354770402372374,44.1119621832568,2263,Door-to-door canvassing,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad11,35.12574168813421,10.476033198020767,27.91349687107253,42.33798650519589,691,Door-to-door canvassing,Older Canadians Average Donation by Method,CA,
Senior,75 plus,2018,fg1dad11,36.17105380008097,19.608269671512325,22.269974406961254,50.072133193200685,360,Door-to-door canvassing,Older Canadians Average Donation by Method,CA,*
Senior,15 to 64,2018,fg1dad12,29.647790714822275,12.397845375518383,22.44357608623052,36.85200534341403,4098,Approached in public,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad12,29.425732043512696,9.207007053035287,24.115740337328504,34.73572374969689,1107,Approached in public,Older Canadians Average Donation by Method,CA,
Senior,75 plus,2018,fg1dad12,19.99734873800024,10.654820155219284,15.821289649538002,24.17340782646248,543,Approached in public,Older Canadians Average Donation by Method,CA,
Senior,15 to 64,2018,fg1dad13,538.6562231760223,5.564648817653504,479.90762149300554,597.4048248590391,2670,Place of worship,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad13,558.8131266807329,9.277127237714833,457.2050564120573,660.4211969494086,1023,Place of worship,Older Canadians Average Donation by Method,CA,
Senior,75 plus,2018,fg1dad13,626.172080270878,7.9533360255363785,528.5627973989275,723.7813631428286,788,Place of worship,Older Canadians Average Donation by Method,CA,
Senior,15 to 64,2018,fg1dad14,56.25030547675392,3.5881582552230222,52.294412208634235,60.20619874487361,3110,Sponsoring someone,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad14,61.72382332905156,7.385816339950571,52.788723387631286,70.65892327047183,1013,Sponsoring someone,Older Canadians Average Donation by Method,CA,
Senior,75 plus,2018,fg1dad14,66.91794482423677,11.217833411925357,52.204997779847915,81.63089186862562,461,Sponsoring someone,Older Canadians Average Donation by Method,CA,
Senior,15 to 64,2018,fg1dad17,244.7935526396312,11.183398380137076,191.1371117343038,298.4499935449586,665,Any other method,Older Canadians Average Donation by Method,CA,
Senior,65 to 74,2018,fg1dad17,330.3136035801208,26.145968288132952,161.04388152298313,499.58332563725844,196,Any other method,Older Canadians Average Donation by Method,CA,*
Senior,75 plus,2018,fg1dad17,225.05340050038805,27.892359564820296,102.02116207455347,348.0856389262226,84,Any other method,Older Canadians Average Donation by Method,CA,*
Senior2,15 to 64,2018,fg1dad03,212.25165274024437,6.688648029715447,184.4265027047655,240.07680277572322,1435,Mail request,Older Canadians Average Donation by Method,CA,
Senior2,65 plus,2018,fg1dad03,268.4324791698953,5.096459768716985,241.61908739947089,295.2458709403197,1860,Mail request,Older Canadians Average Donation by Method,CA,
Senior2,15 to 64,2018,fg1dad04,164.28635970685676,18.394219225277737,105.05782946805081,223.5148899456627,842,Telephone request,Older Canadians Average Donation by Method,CA,*
Senior2,65 plus,2018,fg1dad04,201.41767736843337,24.41794411946338,105.02261910596954,297.81273563089724,600,Telephone request,Older Canadians Average Donation by Method,CA,*
Senior2,15 to 64,2018,fg1dad05,105.60736049660957,17.516860789484138,69.34980187958622,141.86491911363294,612,TV or radio request,Older Canadians Average Donation by Method,CA,*
Senior2,65 plus,2018,fg1dad05,171.31069440138418,27.165690753968512,80.09841287893003,262.5229759238383,402,TV or radio request,Older Canadians Average Donation by Method,CA,*
Senior2,15 to 64,2018,fg1dad06,179.71654962661253,6.577042340962383,156.54970954774626,202.8833897054788,1778,Online,Older Canadians Average Donation by Method,CA,
Senior2,65 plus,2018,fg1dad06,226.01832717693472,13.584275926708742,165.8416446689698,286.1950096848997,419,Online,Older Canadians Average Donation by Method,CA,
Senior2,15 to 64,2018,fg1dad07,492.34398632775026,8.878976861714587,406.663947840369,578.0240248151315,2134,On own,Older Canadians Average Donation by Method,CA,
Senior2,65 plus,2018,fg1dad07,531.9847885959149,10.21233570935272,425.503723079589,638.4658541122408,1057,On own,Older Canadians Average Donation by Method,CA,
Senior2,15 to 64,2018,fg1dad08,133.47305757720437,5.72712866126903,118.49075236390804,148.45536279050071,2116,Charity event,Older Canadians Average Donation by Method,CA,
Senior2,65 plus,2018,fg1dad08,138.67560581033118,9.956733157658878,111.61328544636515,165.7379261742972,904,Charity event,Older Canadians Average Donation by Method,CA,
Senior2,15 to 64,2018,fg1dad09,152.2430050569894,11.260808083113544,118.64178896447827,185.84422114950053,2205,In memoriam,Older Canadians Average Donation by Method,CA,
Senior2,65 plus,2018,fg1dad09,136.44807631337562,12.864234451978666,102.04482762611187,170.85132500063938,1608,In memoriam,Older Canadians Average Donation by Method,CA,
Senior2,15 to 64,2018,fg1dad10,91.75577300624421,10.805213025488277,72.32389287460694,111.18765313788148,2665,At work,Older Canadians Average Donation by Method,CA,
Senior2,65 plus,2018,fg1dad10,131.1062613059123,43.186919173028116,20.13162053056155,242.08090208126308,304,At work,Older Canadians Average Donation by Method,CA,...
Senior2,15 to 64,2018,fg1dad11,38.73336629281459,7.084930294768473,33.354770402372374,44.1119621832568,2263,Door-to-door canvassing,Older Canadians Average Donation by Method,CA,
Senior2,65 plus,2018,fg1dad11,35.490626257413304,9.720670522233032,28.728893892385265,42.25235862244134,1051,Door-to-door canvassing,Older Canadians Average Donation by Method,CA,
Senior2,15 to 64,2018,fg1dad12,29.647790714822275,12.397845375518383,22.44357608623052,36.85200534341403,4098,Approached in public,Older Canadians Average Donation by Method,CA,
