Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.0748673577189356,15.8459901704459,0.0516153756631839,0.0981193397746874,1099,Percentage of donors,Percentage of total donors,10,NL,NA
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.118858420925615,12.2262707791851,0.0903763176235546,0.147340524227675,740,Percentage of donors,Percentage of total donors,11,PE,NA
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.11149107387226,15.352099299981,0.0779438983926996,0.14503824935182,1103,Percentage of donors,Percentage of total donors,12,NS,NA
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.0743102361780588,17.7226021817206,0.0484980837163898,0.100122388639728,1106,Percentage of donors,Percentage of total donors,13,NB,*
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.0962558751347845,10.3402677956658,0.0767481276951316,0.115763622574437,2013,Percentage of donors,Percentage of total donors,24,QC,NA
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.0911828268216806,8.6297731394908,0.0757601228727963,0.106605530770565,4346,Percentage of donors,Percentage of total donors,35,ON,NA
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.102020395091229,14.0418353714165,0.0739428606209953,0.130097929561463,1150,Percentage of donors,Percentage of total donors,46,MB,NA
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.0851595881056437,15.4317928730313,0.0594024249621983,0.110916751249089,1003,Percentage of donors,Percentage of total donors,47,SK,NA
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.124990085566197,10.5057035480063,0.0992536262945564,0.150726544837837,1412,Percentage of donors,Percentage of total donors,48,AB,NA
Age group,15 to 24 years,2018,agegr10_1/fg1fgiv,0.0869938371216046,13.061397488354,0.0647235290718857,0.109264145171324,2177,Percentage of donors,Percentage of total donors,59,BC,NA
Age group,25 to 34 years,2018,agegr10_2/fg1fgiv,0.133491667115223,6.39728705033257,0.116753878219748,0.150229456010698,1099,Percentage of donors,Percentage of total donors,10,NL,NA
Age group,25 to 34 years,2018,agegr10_2/fg1fgiv,0.139053656828414,6.57946029657673,0.121121985254893,0.156985328401934,740,Percentage of donors,Percentage of total donors,11,PE,NA
Age group,25 to 34 years,2018,agegr10_2/fg1fgiv,0.121588479996775,11.7987074835773,0.0934710932562955,0.149705866737254,1103,Percentage of donors,Percentage of total donors,12,NS,NA
Age group,25 to 34 years,2018,agegr10_2/fg1fgiv,0.135815633039076,7.13825153446565,0.116814053645439,0.154817212432714,1106,Percentage of donors,Percentage of total donors,13,NB,NA
Age group,25 to 34 years,2018,agegr10_2/fg1fgiv,0.152533837202905,4.89869499788707,0.137888658108291,0.16717901629752,2013,Percentage of donors,Percentage of total donors,24,QC,NA
