,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
0,0,Groupe d'âge,15 à 24 ans,2018,nv_020,0.128022224,27.72280991,0.058460441,0.197584008,121,Assez de temps déjà donné,Barriers to volunteering,CA,*
1,1,Groupe d'âge,25 à 34 ans,2018,nv_020,0.094103491,29.09598255,0.04043902,0.147767962,222,Assez de temps déjà donné,Barriers to volunteering,CA,*
2,2,Groupe d'âge,35 à 44 ans,2018,nv_020,0.204656451,21.55498196,0.118195264,0.291117638,185,Assez de temps déjà donné,Barriers to volunteering,CA,*
3,3,Groupe d'âge,45 à 54 ans,2018,nv_020,0.190031162,18.75057875,0.120193838,0.259868486,211,Assez de temps déjà donné,Barriers to volunteering,CA,*
4,4,Groupe d'âge,55 à 64 ans,2018,nv_020,0.320603863,12.18148961,0.24405879,0.397148935,303,Assez de temps déjà donné,Barriers to volunteering,CA,
5,5,Groupe d'âge,65 à 74 ans,2018,nv_020,0.455457761,11.01304585,0.357146414,0.553769108,251,Assez de temps déjà donné,Barriers to volunteering,CA,
6,6,Groupe d'âge,75 ans et plus,2018,nv_020,0.47423159,10.63902138,0.375344351,0.57311883,201,Assez de temps déjà donné,Barriers to volunteering,CA,
7,7,Genre,Hommes,2018,nv_020,0.231299548,10.04813184,0.185747469,0.276851627,663,Assez de temps déjà donné,Barriers to volunteering,CA,
8,8,Genre,Femmes,2018,nv_020,0.232311493,9.574055776,0.188718695,0.27590429,831,Assez de temps déjà donné,Barriers to volunteering,CA,
9,9,Éducation,Sans diplôme d'études secondaires,2018,nv_020,0.407378786,15.454680499999998,0.283981238,0.530776335,126,Assez de temps déjà donné,Barriers to volunteering,CA,
10,10,Éducation,Diplôme d'études secondaires,2018,nv_020,0.192063367,15.26754225,0.134590646,0.249536089,368,Assez de temps déjà donné,Barriers to volunteering,CA,
11,11,Éducation,Diplôme post-secondaire,2018,nv_020,0.225656258,11.97551599,0.17269116899999998,0.278621347,507,Assez de temps déjà donné,Barriers to volunteering,CA,
12,12,Éducation,Diplôme universtaire,2018,nv_020,0.194432593,15.02103422,0.137190303,0.251674882,406,Assez de temps déjà donné,Barriers to volunteering,CA,
13,13,État civil (original),Marié.e,2018,nv_020,0.265111839,8.591306758,0.220470579,0.309753098,681,Assez de temps déjà donné,Barriers to volunteering,CA,
14,14,État civil (original),Union de fait,2018,nv_020,0.168125324,27.50130995,0.077503123,0.258747526,131,Assez de temps déjà donné,Barriers to volunteering,CA,*
15,15,État civil (original),Veuf.ve,2018,nv_020,0.5242794470000001,13.35074335,0.387091369,0.661467525,150,Assez de temps déjà donné,Barriers to volunteering,CA,
16,16,État civil (original),Séparé.e,2018,nv_020,0.233739809,39.76432329,0.051570852,0.415908766,41,Assez de temps déjà donné,Barriers to volunteering,CA,...
17,17,État civil (original),divorcé.e,2018,nv_020,0.373719384,18.60363349,0.237452134,0.509986633,133,Assez de temps déjà donné,Barriers to volunteering,CA,*
18,18,État civil (original),"Célibataire, jamais marié.e",2018,nv_020,0.152630821,16.72439745,0.102599633,0.202662008,358,Assez de temps déjà donné,Barriers to volunteering,CA,*
19,19,État civil,Marié.e/union de fait,2018,nv_020,0.243184969,8.242530128,0.203898286,0.282471652,812,Assez de temps déjà donné,Barriers to volunteering,CA,
20,20,État civil,Veuf.ve,2018,nv_020,0.5242794470000001,13.35074335,0.387091369,0.661467525,150,Assez de temps déjà donné,Barriers to volunteering,CA,
21,21,État civil,Séparé.e/divorcé.e,2018,nv_020,0.328917239,17.77519243,0.214326627,0.443507851,174,Assez de temps déjà donné,Barriers to volunteering,CA,*
22,22,État civil,"Célibataire, jamais marié.e",2018,nv_020,0.152630821,16.72439745,0.102599633,0.202662008,358,Assez de temps déjà donné,Barriers to volunteering,CA,*
23,23,Situation d'activité,Employé.e,2018,nv_020,0.160061803,10.85378738,0.126011804,0.194111802,823,Assez de temps déjà donné,Barriers to volunteering,CA,
24,24,Situation d'activité,Au chômage,2018,nv_020,0.140217035,57.59097891,-0.018054688,0.298488758,34,Assez de temps déjà donné,Barriers to volunteering,CA,...
25,25,Situation d'activité,Pas dans la population active,2018,nv_020,0.373011841,8.695738019,0.30943819,0.436585493,558,Assez de temps déjà donné,Barriers to volunteering,CA,
26,26,Situation d'activité,Unable to determine,2018,nv_020,0.377990851,23.54170981,0.203582457,0.552399244,79,Assez de temps déjà donné,Barriers to volunteering,CA,*
27,27,Catégorie de revenu personnel,Moins de 25 000 $,2018,nv_020,0.2362532,12.06268446,0.180397209,0.29210919,446,Assez de temps déjà donné,Barriers to volunteering,CA,
28,28,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,nv_020,0.261180344,11.81124087,0.200718122,0.321642567,446,Assez de temps déjà donné,Barriers to volunteering,CA,
29,29,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,nv_020,0.185443467,16.78746895,0.12442731,0.246459624,290,Assez de temps déjà donné,Barriers to volunteering,CA,*
30,30,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,nv_020,0.208691267,20.64566441,0.12424485,0.293137685,175,Assez de temps déjà donné,Barriers to volunteering,CA,*
31,31,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,nv_020,0.148388521,36.1598573,0.043222582,0.253554461,61,Assez de temps déjà donné,Barriers to volunteering,CA,...
32,32,Catégorie de revenu personnel,125 000 $ et plus,2018,nv_020,0.265027132,24.86551731,0.135864785,0.394189478,76,Assez de temps déjà donné,Barriers to volunteering,CA,*
33,33,Catégorie de revenu familial,Moins de 25 000 $,2018,nv_020,0.263769135,19.0271679,0.16540286199999998,0.362135408,192,Assez de temps déjà donné,Barriers to volunteering,CA,*
34,34,Catégorie de revenu familial,25 000 $ à 49 999 $,2018,nv_020,0.341820695,12.12935294,0.260559337,0.423082054,294,Assez de temps déjà donné,Barriers to volunteering,CA,
35,35,Catégorie de revenu familial,50 000 $ a 74 999 $,2018,nv_020,0.21692559100000006,16.40393077,0.147181598,0.286669584,230,Assez de temps déjà donné,Barriers to volunteering,CA,
36,36,Catégorie de revenu familial,75 000 $ à 99 999 $,2018,nv_020,0.252973275,17.17183041,0.16783216199999998,0.338114388,258,Assez de temps déjà donné,Barriers to volunteering,CA,*
37,37,Catégorie de revenu familial,100 000 $ à 124 999 $,2018,nv_020,0.172678647,26.52531576,0.082905326,0.262451968,144,Assez de temps déjà donné,Barriers to volunteering,CA,*
38,38,Catégorie de revenu familial,125 000 $ et plus,2018,nv_020,0.158424337,14.96475834,0.111957865,0.204890808,376,Assez de temps déjà donné,Barriers to volunteering,CA,
39,39,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,nv_020,0.267412127,22.30387671,0.150513464,0.384310791,133,Assez de temps déjà donné,Barriers to volunteering,CA,*
