Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
All,NA,2018,fg1fgiv,0.776148351012095,2.2024639900444964,0.7426439663112226,0.8096527357129674,1099,Financial donation,Forms of giving,10,NL,
All,NA,2018,fg1fgiv,0.7804186243546677,2.563614269219888,0.7412057754145419,0.8196314732947935,740,Financial donation,Forms of giving,11,PE,
All,NA,2018,fg1fgiv,0.7217050333459446,2.5435929865848736,0.6857255068107824,0.7576845598811068,1103,Financial donation,Forms of giving,12,NS,
All,NA,2018,fg1fgiv,0.7049115713081063,2.543591503244639,0.669769278234819,0.7400538643813936,1106,Financial donation,Forms of giving,13,NB,
All,NA,2018,fg1fgiv,0.6877324217255502,1.8987966247504935,0.6621379576168389,0.7133268858342614,2013,Financial donation,Forms of giving,24,QC,
All,NA,2018,fg1fgiv,0.6796901533601089,1.4545116590718214,0.660313611263835,0.6990666954563827,4346,Financial donation,Forms of giving,35,ON,
All,NA,2018,fg1fgiv,0.6834912292311025,2.7757526634272356,0.6463067415579842,0.7206757169042208,1150,Financial donation,Forms of giving,46,MB,
All,NA,2018,fg1fgiv,0.6959846621171265,2.5174686302673517,0.6616437498921117,0.7303255743421413,1003,Financial donation,Forms of giving,47,SK,
All,NA,2018,fg1fgiv,0.6665673860378788,2.7230555093324162,0.6309920798938113,0.7021426921819462,1412,Financial donation,Forms of giving,48,AB,
All,NA,2018,fg1fgiv,0.6312157795774953,2.326183569664828,0.6024371624038761,0.6599943967511145,2177,Financial donation,Forms of giving,59,BC,
All,NA,2018,og_010,0.6399240222301511,3.2158470038779265,0.5995899674993633,0.6802580769609389,986,Food bank,Forms of giving,10,NL,
All,NA,2018,og_010,0.5762426459376737,4.1322142897728265,0.5295728048426789,0.6229124870326685,694,Food bank,Forms of giving,11,PE,
All,NA,2018,og_010,0.518558066449724,4.032841425307735,0.47757007557211856,0.5595460573273295,1035,Food bank,Forms of giving,12,NS,
All,NA,2018,og_010,0.4899956631505092,3.8493767578540132,0.4530272552894171,0.5269640710116013,1046,Food bank,Forms of giving,13,NB,
All,NA,2018,og_010,0.4191672273038046,3.4712098389867982,0.3906494102244983,0.44768504438311096,1870,Food bank,Forms of giving,24,QC,
All,NA,2018,og_010,0.5064435507149541,2.0577109829836173,0.4860184826885481,0.52686861874136,4060,Food bank,Forms of giving,35,ON,
All,NA,2018,og_010,0.46219370935644266,4.241907077545733,0.4237669932377861,0.5006204254750992,1071,Food bank,Forms of giving,46,MB,
All,NA,2018,og_010,0.5178230888466495,4.209851570757017,0.4750966904271495,0.5605494872661495,913,Food bank,Forms of giving,47,SK,
All,NA,2018,og_010,0.5857744615445266,3.2215805881092274,0.5487875963666318,0.6227613267224215,1307,Food bank,Forms of giving,48,AB,
All,NA,2018,og_010,0.5046240754012722,2.9224050656756684,0.47572017382440024,0.5335279769781441,2036,Food bank,Forms of giving,59,BC,
All,NA,2018,og_020,0.6947383030703426,2.8701687997933734,0.6556563036751687,0.7338203024655164,990,In-kind,Forms of giving,10,NL,
All,NA,2018,og_020,0.6603121200508161,3.5443976895303515,0.6144409514073238,0.7061832886943084,697,In-kind,Forms of giving,11,PE,
All,NA,2018,og_020,0.7167661929281175,2.6031322911448624,0.6801964553665367,0.7533359304896983,1038,In-kind,Forms of giving,12,NS,
All,NA,2018,og_020,0.6934865257541541,2.525869111120725,0.6591546952113246,0.7278183562969837,1048,In-kind,Forms of giving,13,NB,
All,NA,2018,og_020,0.6878972418923724,2.2505212468816516,0.6575545032299798,0.7182399805547651,1881,In-kind,Forms of giving,24,QC,
All,NA,2018,og_020,0.7210329356428055,1.3853804865891055,0.70145475820216,0.740611113083451,4080,In-kind,Forms of giving,35,ON,
All,NA,2018,og_020,0.6462112129750123,2.8875375177720706,0.6096390862201136,0.6827833397299109,1073,In-kind,Forms of giving,46,MB,
All,NA,2018,og_020,0.6914905723616378,2.820241945182527,0.6532679286738889,0.7297132160493867,914,In-kind,Forms of giving,47,SK,
All,NA,2018,og_020,0.7032910207030714,2.6646293433733996,0.6665611017787029,0.7400209396274399,1307,In-kind,Forms of giving,48,AB,
All,NA,2018,og_020,0.7266525297728358,1.9312362651927844,0.6991476159246184,0.7541574436210532,2036,In-kind,Forms of giving,59,BC,
