Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Age group,15 to 24 years,2013,total_causes,1.7484730678344336,2.7777381816295468,1.6532815291919731,1.843664606476894,692,Total number of causes supported,Average number of causes supported,CA,NA,
Age group,25 to 34 years,2013,total_causes,2.237812079247417,1.803644817576486,2.1587036569848363,2.3169205015099976,1472,Total number of causes supported,Average number of causes supported,CA,NA,
Age group,35 to 44 years,2013,total_causes,2.4891157886302775,1.681754151554302,2.40707011236646,2.571161464894095,1999,Total number of causes supported,Average number of causes supported,CA,NA,
Age group,45 to 54 years,2013,total_causes,2.696318056271226,1.5858467645222543,2.612511029866352,2.7801250826761,2297,Total number of causes supported,Average number of causes supported,CA,NA,
Age group,55 to 64 years,2013,total_causes,2.824879899997061,1.3320886806650178,2.751126640690537,2.8986331593035852,2713,Total number of causes supported,Average number of causes supported,CA,NA,
Age group,65 to 74 years,2013,total_causes,2.873364859607444,1.6340900309599333,2.78133794795567,2.9653917712592177,2074,Total number of causes supported,Average number of causes supported,CA,NA,
Age group,75 years and over,2013,total_causes,2.763331106341446,2.1320131043507122,2.6478606488217427,2.878801563861149,1366,Total number of causes supported,Average number of causes supported,CA,NA,
Sex,Male,2013,total_causes,2.403454353632073,1.0697806886903625,2.353060366198612,2.453848341065534,5374,Total number of causes supported,Average number of causes supported,CA,NA,
Sex,Female,2013,total_causes,2.6136547502008005,0.884838701779889,2.5683273907460293,2.6589821096555717,7239,Total number of causes supported,Average number of causes supported,CA,NA,
Education,Less than High School,2013,total_causes,2.0494067509475333,2.0972545604483277,1.9651649969070664,2.1336485049880003,1384,Total number of causes supported,Average number of causes supported,CA,NA,
Education,Graduated from High school,2013,total_causes,2.3019399715590962,1.5035467009135726,2.2341041627821068,2.3697757803360857,3099,Total number of causes supported,Average number of causes supported,CA,NA,
Education,Post-secondary diploma,2013,total_causes,2.552799631964341,1.1483131973781904,2.495344982976521,2.6102542809521614,3957,Total number of causes supported,Average number of causes supported,CA,NA,
Education,University Diploma,2013,total_causes,2.917740008868948,1.1890197164033627,2.849743950536907,2.985736067200989,3432,Total number of causes supported,Average number of causes supported,CA,NA,
Education,Not stated,2013,total_causes,2.269400356993748,2.7259119729606796,2.148153347127365,2.390647366860131,741,Total number of causes supported,Average number of causes supported,CA,NA,
Marital status,Married/common-law,2013,total_causes,2.694425756101553,0.774125567004506,2.6535443595432167,2.7353071526598898,7545,Total number of causes supported,Average number of causes supported,CA,NA,
Marital status,Widowed,2013,total_causes,2.6583229103841504,2.095656054385282,2.549134678947904,2.7675111418203966,1234,Total number of causes supported,Average number of causes supported,CA,NA,
Marital status,Separated/divorced,2013,total_causes,2.3977602761004047,2.2943973590231783,2.2899345264971775,2.5055860257036318,1424,Total number of causes supported,Average number of causes supported,CA,NA,
Marital status,"Single, never married",2013,total_causes,1.995764844772449,1.8385299211510504,1.9238484079773022,2.067681281567596,2405,Total number of causes supported,Average number of causes supported,CA,NA,
Labour force status,Employed,2013,total_causes,2.533952716276098,0.869067391571466,2.490790866120807,2.5771145664313893,7039,Total number of causes supported,Average number of causes supported,CA,NA,
Labour force status,Unemployed,2013,total_causes,2.1030205257583563,3.7710165648226814,1.9475850872930787,2.258455964223634,363,Total number of causes supported,Average number of causes supported,CA,NA,
Labour force status,Not in labour force,2013,total_causes,2.553285212684107,1.228316764135008,2.4918159788214442,2.61475444654677,4524,Total number of causes supported,Average number of causes supported,CA,NA,
Labour force status,Unable to determine,2013,total_causes,2.298038810937736,2.7816314516752643,2.172752091292887,2.423325530582585,687,Total number of causes supported,Average number of causes supported,CA,NA,
