,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
0,1,Arts et culture,Do not support cause,2018,nv_020,0.39814129513102203,0.0226941205883675,0.380432106084198,0.41585048417784604,6549,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
1,2,Arts et culture,Support cause,2018,nv_020,0.512672908458834,0.0660638099179133,0.446290642144973,0.5790551747726961,509,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
2,3,Sport et loisir,Do not support cause,2018,nv_020,0.38671203079400895,0.0257759639234,0.367175354096822,0.406248707491196,5460,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
3,4,Sport et loisir,Support cause,2018,nv_020,0.473712269930229,0.0412947386455303,0.43537179867362996,0.512052741186828,1598,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
4,5,Éducation et recherche,Do not support cause,2018,nv_020,0.41672915676369704,0.0233849222433635,0.397628957042974,0.43582935648442,6051,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
5,6,Éducation et recherche,Support cause,2018,nv_020,0.34762304286227697,0.0583079991462551,0.307896132857577,0.38734995286697604,1007,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
6,7,Universités et collèges,Do not support cause,2018,nv_020,0.405238238646099,0.0223624154039302,0.387476837594893,0.422999639697305,6821,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
7,8,Universités et collèges,Support cause,2018,nv_020,0.402498853641894,0.11852180683213699,0.308998984647757,0.495998722636031,237,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
8,9,Santé,Do not support cause,2018,nv_020,0.4064681378828429,0.022917287606078,0.38821078482376203,0.42472549094192497,6274,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
9,10,Santé,Support cause,2018,nv_020,0.39330243891874106,0.0702575337054711,0.33914381377127095,0.44746106406621206,784,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
10,11,Hôpitaux,Do not support cause,2018,nv_020,0.40543766747528903,0.0223642493391503,0.387666068228271,0.42320926672230796,6696,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
11,12,Hôpitaux,Support cause,2018,nv_020,0.39815343212633797,0.0933303422632947,0.325321570109919,0.47098529414275697,362,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
12,13,Services sociaux,Do not support cause,2018,nv_020,0.40473518392808705,0.0258266664194549,0.384247757652557,0.42522261020361796,5147,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
13,14,Services sociaux,Support cause,2018,nv_020,0.406143645902052,0.0447050898205913,0.37055719101010504,0.441730100793999,1911,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
14,15,Environnement,Do not support cause,2018,nv_020,0.40792620429658705,0.0224594411056548,0.389969416923561,0.4258829916696121,6561,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
15,16,Environnement,Support cause,2018,nv_020,0.36014283222074206,0.0880183767106307,0.298013566428523,0.422272098012961,497,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
16,17,Aménagement et logement,Do not support cause,2018,nv_020,0.396694597378814,0.0237201045899421,0.37825204708465293,0.415137147672974,6276,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
17,18,Aménagement et logement,Support cause,2018,nv_020,0.47582100410336897,0.0609013191982856,0.41902491913372597,0.532617089073012,782,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
18,19,"Droit, plaidoyer et politique",Do not support cause,2018,nv_020,0.40556104412415794,0.0223510104198433,0.387794560312187,0.423327527936129,6786,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
19,20,"Droit, plaidoyer et politique",Support cause,2018,nv_020,0.3939225786254749,0.129871857288301,0.293651885605627,0.494193271645322,272,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
20,21,"Subventions, collecte de fonds",Do not support cause,2018,nv_020,0.40502207142413,0.0222833346979945,0.38733292141225206,0.42271122143600703,6747,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
21,22,"Subventions, collecte de fonds",Support cause,2018,nv_020,0.407294932997734,0.09178116751866498,0.33402755055688,0.4805623154385871,311,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
22,23,International,Do not support cause,2018,nv_020,0.40521661307240797,0.0218921958132242,0.387829612945787,0.42260361319902895,6963,Assez de temps déjà donné,Barriers to volunteering by cause support,CA,
